feature,gain_importance,etf,split_id,target_column
z_return_60d_rel_spy,195,XLK,4,target_5d_forward_return_excess_spy
z_price_to_MA20,178,XLK,4,target_5d_forward_return_excess_spy
z_price_to_MA50,100,XLK,4,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,283,XLK,4,target_5d_forward_return_excess_spy
z_volatility_20d,242,XLK,4,target_5d_forward_return_excess_spy
z_max_drawdown_60d,192,XLK,4,target_5d_forward_return_excess_spy
z_ATR_14,181,XLK,4,target_5d_forward_return_excess_spy
z_volume_change,93,XLK,4,target_5d_forward_return_excess_spy
z_relative_volume,116,XLK,4,target_5d_forward_return_excess_spy
z_RSI_14,156,XLK,4,target_5d_forward_return_excess_spy
z_market_beta_60d,180,XLK,4,target_5d_forward_return_excess_spy
z_idio_vol_60d,200,XLK,4,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,224,XLK,4,target_5d_forward_return_excess_spy
z_Treasury_10Y,188,XLK,4,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,155,XLK,4,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,201,XLK,4,target_5d_forward_return_excess_spy
z_CPI,224,XLK,4,target_5d_forward_return_excess_spy
z_Unemployment_Rate,165,XLK,4,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,238,XLK,4,target_5d_forward_return_excess_spy
z_VIX,133,XLK,4,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,182,XLK,4,target_5d_forward_return_excess_spy
z_return_5d,165,XLP,4,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,36,XLP,4,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,10,XLP,4,target_5d_forward_return_excess_spy
z_return_20d,157,XLP,4,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,47,XLP,4,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,3,XLP,4,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,127,XLP,4,target_5d_forward_return_excess_spy
z_price_to_MA20,215,XLP,4,target_5d_forward_return_excess_spy
z_price_to_MA50,124,XLP,4,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,195,XLP,4,target_5d_forward_return_excess_spy
z_volatility_20d,164,XLP,4,target_5d_forward_return_excess_spy
z_max_drawdown_60d,172,XLP,4,target_5d_forward_return_excess_spy
z_ATR_14,176,XLP,4,target_5d_forward_return_excess_spy
z_volume_change,92,XLP,4,target_5d_forward_return_excess_spy
z_relative_volume,93,XLP,4,target_5d_forward_return_excess_spy
z_RSI_14,178,XLP,4,target_5d_forward_return_excess_spy
z_market_beta_60d,164,XLP,4,target_5d_forward_return_excess_spy
z_idio_vol_60d,237,XLP,4,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,148,XLP,4,target_5d_forward_return_excess_spy
z_Treasury_10Y,231,XLP,4,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,133,XLP,4,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,200,XLP,4,target_5d_forward_return_excess_spy
z_CPI,189,XLP,4,target_5d_forward_return_excess_spy
z_Unemployment_Rate,202,XLP,4,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,266,XLP,4,target_5d_forward_return_excess_spy
z_VIX,234,XLP,4,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,242,XLP,4,target_5d_forward_return_excess_spy
z_return_5d,147,XLRE,4,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,23,XLRE,4,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,8,XLRE,4,target_5d_forward_return_excess_spy
z_return_20d,120,XLRE,4,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,30,XLRE,4,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,0,XLRE,4,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,188,XLRE,4,target_5d_forward_return_excess_spy
z_price_to_MA20,108,XLRE,4,target_5d_forward_return_excess_spy
z_price_to_MA50,160,XLRE,4,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,270,XLRE,4,target_5d_forward_return_excess_spy
z_volatility_20d,187,XLRE,4,target_5d_forward_return_excess_spy
z_max_drawdown_60d,174,XLRE,4,target_5d_forward_return_excess_spy
z_ATR_14,156,XLRE,4,target_5d_forward_return_excess_spy
z_volume_change,80,XLRE,4,target_5d_forward_return_excess_spy
z_relative_volume,138,XLRE,4,target_5d_forward_return_excess_spy
z_RSI_14,184,XLRE,4,target_5d_forward_return_excess_spy
z_market_beta_60d,264,XLRE,4,target_5d_forward_return_excess_spy
z_idio_vol_60d,164,XLRE,4,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,135,XLRE,4,target_5d_forward_return_excess_spy
z_Treasury_10Y,121,XLRE,4,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,155,XLRE,4,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,231,XLRE,4,target_5d_forward_return_excess_spy
z_CPI,164,XLRE,4,target_5d_forward_return_excess_spy
z_Unemployment_Rate,236,XLRE,4,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,284,XLRE,4,target_5d_forward_return_excess_spy
z_VIX,258,XLRE,4,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,215,XLRE,4,target_5d_forward_return_excess_spy
z_return_5d,144,XLU,4,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,34,XLU,4,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,5,XLU,4,target_5d_forward_return_excess_spy
z_return_20d,127,XLU,4,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,36,XLU,4,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,2,XLU,4,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,173,XLU,4,target_5d_forward_return_excess_spy
z_price_to_MA20,211,XLU,4,target_5d_forward_return_excess_spy
z_price_to_MA50,161,XLU,4,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,320,XLU,4,target_5d_forward_return_excess_spy
z_volatility_20d,206,XLU,4,target_5d_forward_return_excess_spy
z_max_drawdown_60d,216,XLU,4,target_5d_forward_return_excess_spy
z_ATR_14,195,XLU,4,target_5d_forward_return_excess_spy
z_volume_change,99,XLU,4,target_5d_forward_return_excess_spy
z_relative_volume,105,XLU,4,target_5d_forward_return_excess_spy
z_RSI_14,146,XLU,4,target_5d_forward_return_excess_spy
z_market_beta_60d,169,XLU,4,target_5d_forward_return_excess_spy
z_idio_vol_60d,205,XLU,4,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,106,XLU,4,target_5d_forward_return_excess_spy
z_Treasury_10Y,156,XLU,4,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,149,XLU,4,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,114,XLU,4,target_5d_forward_return_excess_spy
z_CPI,195,XLU,4,target_5d_forward_return_excess_spy
z_Unemployment_Rate,168,XLU,4,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,296,XLU,4,target_5d_forward_return_excess_spy
z_VIX,229,XLU,4,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,233,XLU,4,target_5d_forward_return_excess_spy
z_return_5d,137,XLV,4,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,28,XLV,4,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,4,XLV,4,target_5d_forward_return_excess_spy
z_return_20d,175,XLV,4,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,47,XLV,4,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,3,XLV,4,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,148,XLV,4,target_5d_forward_return_excess_spy
z_price_to_MA20,203,XLV,4,target_5d_forward_return_excess_spy
z_price_to_MA50,181,XLV,4,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,239,XLV,4,target_5d_forward_return_excess_spy
z_volatility_20d,213,XLV,4,target_5d_forward_return_excess_spy
z_max_drawdown_60d,157,XLV,4,target_5d_forward_return_excess_spy
z_ATR_14,168,XLV,4,target_5d_forward_return_excess_spy
z_volume_change,86,XLV,4,target_5d_forward_return_excess_spy
z_relative_volume,109,XLV,4,target_5d_forward_return_excess_spy
z_RSI_14,183,XLV,4,target_5d_forward_return_excess_spy
z_market_beta_60d,195,XLV,4,target_5d_forward_return_excess_spy
z_idio_vol_60d,177,XLV,4,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,137,XLV,4,target_5d_forward_return_excess_spy
z_Treasury_10Y,131,XLV,4,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,182,XLV,4,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,154,XLV,4,target_5d_forward_return_excess_spy
z_CPI,244,XLV,4,target_5d_forward_return_excess_spy
z_Unemployment_Rate,141,XLV,4,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,323,XLV,4,target_5d_forward_return_excess_spy
z_VIX,186,XLV,4,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,249,XLV,4,target_5d_forward_return_excess_spy
z_return_5d,155,XLY,4,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,30,XLY,4,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,8,XLY,4,target_5d_forward_return_excess_spy
z_return_20d,156,XLY,4,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,30,XLY,4,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,4,XLY,4,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,195,XLY,4,target_5d_forward_return_excess_spy
z_price_to_MA20,162,XLY,4,target_5d_forward_return_excess_spy
z_price_to_MA50,163,XLY,4,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,282,XLY,4,target_5d_forward_return_excess_spy
z_volatility_20d,133,XLY,4,target_5d_forward_return_excess_spy
z_max_drawdown_60d,274,XLY,4,target_5d_forward_return_excess_spy
z_ATR_14,185,XLY,4,target_5d_forward_return_excess_spy
z_volume_change,84,XLY,4,target_5d_forward_return_excess_spy
z_relative_volume,99,XLY,4,target_5d_forward_return_excess_spy
z_RSI_14,146,XLY,4,target_5d_forward_return_excess_spy
z_market_beta_60d,238,XLY,4,target_5d_forward_return_excess_spy
z_idio_vol_60d,137,XLY,4,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,141,XLY,4,target_5d_forward_return_excess_spy
z_Treasury_10Y,220,XLY,4,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,133,XLY,4,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,254,XLY,4,target_5d_forward_return_excess_spy
z_CPI,133,XLY,4,target_5d_forward_return_excess_spy
z_Unemployment_Rate,202,XLY,4,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,245,XLY,4,target_5d_forward_return_excess_spy
z_VIX,191,XLY,4,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,200,XLY,4,target_5d_forward_return_excess_spy
z_return_5d,164,XLB,5,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,30,XLB,5,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,7,XLB,5,target_5d_forward_return_excess_spy
z_return_20d,109,XLB,5,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,45,XLB,5,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,4,XLB,5,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,164,XLB,5,target_5d_forward_return_excess_spy
z_price_to_MA20,160,XLB,5,target_5d_forward_return_excess_spy
z_price_to_MA50,159,XLB,5,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,280,XLB,5,target_5d_forward_return_excess_spy
z_volatility_20d,164,XLB,5,target_5d_forward_return_excess_spy
z_max_drawdown_60d,185,XLB,5,target_5d_forward_return_excess_spy
z_ATR_14,216,XLB,5,target_5d_forward_return_excess_spy
z_volume_change,47,XLB,5,target_5d_forward_return_excess_spy
z_relative_volume,95,XLB,5,target_5d_forward_return_excess_spy
z_RSI_14,144,XLB,5,target_5d_forward_return_excess_spy
z_market_beta_60d,141,XLB,5,target_5d_forward_return_excess_spy
z_idio_vol_60d,275,XLB,5,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,215,XLB,5,target_5d_forward_return_excess_spy
z_Treasury_10Y,163,XLB,5,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,209,XLB,5,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,201,XLB,5,target_5d_forward_return_excess_spy
z_CPI,181,XLB,5,target_5d_forward_return_excess_spy
z_Unemployment_Rate,237,XLB,5,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,199,XLB,5,target_5d_forward_return_excess_spy
z_VIX,124,XLB,5,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,282,XLB,5,target_5d_forward_return_excess_spy
z_return_5d,140,XLC,5,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,33,XLC,5,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,11,XLC,5,target_5d_forward_return_excess_spy
z_return_20d,128,XLC,5,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,23,XLC,5,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,1,XLC,5,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,184,XLC,5,target_5d_forward_return_excess_spy
z_price_to_MA20,132,XLC,5,target_5d_forward_return_excess_spy
z_price_to_MA50,159,XLC,5,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,223,XLC,5,target_5d_forward_return_excess_spy
z_volatility_20d,220,XLC,5,target_5d_forward_return_excess_spy
z_max_drawdown_60d,211,XLC,5,target_5d_forward_return_excess_spy
z_ATR_14,174,XLC,5,target_5d_forward_return_excess_spy
z_volume_change,85,XLC,5,target_5d_forward_return_excess_spy
z_relative_volume,109,XLC,5,target_5d_forward_return_excess_spy
z_RSI_14,122,XLC,5,target_5d_forward_return_excess_spy
z_market_beta_60d,186,XLC,5,target_5d_forward_return_excess_spy
z_idio_vol_60d,246,XLC,5,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,164,XLC,5,target_5d_forward_return_excess_spy
z_Treasury_10Y,263,XLC,5,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,115,XLC,5,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,204,XLC,5,target_5d_forward_return_excess_spy
z_CPI,265,XLC,5,target_5d_forward_return_excess_spy
z_Unemployment_Rate,173,XLC,5,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,279,XLC,5,target_5d_forward_return_excess_spy
z_VIX,218,XLC,5,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,132,XLC,5,target_5d_forward_return_excess_spy
z_return_5d,135,XLE,5,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,20,XLE,5,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,9,XLE,5,target_5d_forward_return_excess_spy
z_return_20d,103,XLE,5,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,31,XLE,5,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,2,XLE,5,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,173,XLE,5,target_5d_forward_return_excess_spy
z_price_to_MA20,169,XLE,5,target_5d_forward_return_excess_spy
z_price_to_MA50,156,XLE,5,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,298,XLE,5,target_5d_forward_return_excess_spy
z_volatility_20d,133,XLE,5,target_5d_forward_return_excess_spy
z_max_drawdown_60d,299,XLE,5,target_5d_forward_return_excess_spy
z_ATR_14,284,XLE,5,target_5d_forward_return_excess_spy
z_volume_change,43,XLE,5,target_5d_forward_return_excess_spy
z_relative_volume,75,XLE,5,target_5d_forward_return_excess_spy
z_RSI_14,119,XLE,5,target_5d_forward_return_excess_spy
z_market_beta_60d,234,XLE,5,target_5d_forward_return_excess_spy
z_idio_vol_60d,209,XLE,5,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,190,XLE,5,target_5d_forward_return_excess_spy
z_Treasury_10Y,157,XLE,5,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,177,XLE,5,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,168,XLE,5,target_5d_forward_return_excess_spy
z_CPI,169,XLE,5,target_5d_forward_return_excess_spy
z_Unemployment_Rate,147,XLE,5,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,298,XLE,5,target_5d_forward_return_excess_spy
z_VIX,182,XLE,5,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,220,XLE,5,target_5d_forward_return_excess_spy
z_return_5d,124,XLF,5,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,18,XLF,5,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,5,XLF,5,target_5d_forward_return_excess_spy
z_return_20d,115,XLF,5,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,25,XLF,5,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,3,XLF,5,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,164,XLF,5,target_5d_forward_return_excess_spy
z_price_to_MA20,140,XLF,5,target_5d_forward_return_excess_spy
z_price_to_MA50,174,XLF,5,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,210,XLF,5,target_5d_forward_return_excess_spy
z_volatility_20d,179,XLF,5,target_5d_forward_return_excess_spy
z_max_drawdown_60d,170,XLF,5,target_5d_forward_return_excess_spy
z_ATR_14,243,XLF,5,target_5d_forward_return_excess_spy
z_volume_change,50,XLF,5,target_5d_forward_return_excess_spy
z_relative_volume,106,XLF,5,target_5d_forward_return_excess_spy
z_RSI_14,144,XLF,5,target_5d_forward_return_excess_spy
z_market_beta_60d,209,XLF,5,target_5d_forward_return_excess_spy
z_idio_vol_60d,190,XLF,5,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,207,XLF,5,target_5d_forward_return_excess_spy
z_Treasury_10Y,148,XLF,5,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,213,XLF,5,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,266,XLF,5,target_5d_forward_return_excess_spy
z_CPI,214,XLF,5,target_5d_forward_return_excess_spy
z_Unemployment_Rate,211,XLF,5,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,276,XLF,5,target_5d_forward_return_excess_spy
z_VIX,166,XLF,5,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,230,XLF,5,target_5d_forward_return_excess_spy
z_return_5d,130,XLI,5,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,30,XLI,5,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,3,XLI,5,target_5d_forward_return_excess_spy
z_return_20d,111,XLI,5,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,31,XLI,5,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,1,XLI,5,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,148,XLI,5,target_5d_forward_return_excess_spy
z_price_to_MA20,154,XLI,5,target_5d_forward_return_excess_spy
z_price_to_MA50,174,XLI,5,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,215,XLI,5,target_5d_forward_return_excess_spy
z_volatility_20d,136,XLI,5,target_5d_forward_return_excess_spy
z_max_drawdown_60d,197,XLI,5,target_5d_forward_return_excess_spy
z_ATR_14,205,XLI,5,target_5d_forward_return_excess_spy
z_volume_change,77,XLI,5,target_5d_forward_return_excess_spy
z_relative_volume,77,XLI,5,target_5d_forward_return_excess_spy
z_RSI_14,203,XLI,5,target_5d_forward_return_excess_spy
z_market_beta_60d,184,XLI,5,target_5d_forward_return_excess_spy
z_idio_vol_60d,173,XLI,5,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,271,XLI,5,target_5d_forward_return_excess_spy
z_Treasury_10Y,133,XLI,5,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,218,XLI,5,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,162,XLI,5,target_5d_forward_return_excess_spy
z_CPI,240,XLI,5,target_5d_forward_return_excess_spy
z_Unemployment_Rate,242,XLI,5,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,288,XLI,5,target_5d_forward_return_excess_spy
z_VIX,193,XLI,5,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,204,XLI,5,target_5d_forward_return_excess_spy
z_return_5d,155,XLK,5,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,23,XLK,5,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,4,XLK,5,target_5d_forward_return_excess_spy
z_return_20d,161,XLK,5,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,31,XLK,5,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,2,XLK,5,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,163,XLK,5,target_5d_forward_return_excess_spy
z_price_to_MA20,194,XLK,5,target_5d_forward_return_excess_spy
z_price_to_MA50,121,XLK,5,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,265,XLK,5,target_5d_forward_return_excess_spy
z_volatility_20d,232,XLK,5,target_5d_forward_return_excess_spy
z_max_drawdown_60d,178,XLK,5,target_5d_forward_return_excess_spy
z_ATR_14,169,XLK,5,target_5d_forward_return_excess_spy
z_volume_change,62,XLK,5,target_5d_forward_return_excess_spy
z_relative_volume,103,XLK,5,target_5d_forward_return_excess_spy
z_RSI_14,136,XLK,5,target_5d_forward_return_excess_spy
z_market_beta_60d,202,XLK,5,target_5d_forward_return_excess_spy
z_idio_vol_60d,199,XLK,5,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,220,XLK,5,target_5d_forward_return_excess_spy
z_Treasury_10Y,190,XLK,5,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,184,XLK,5,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,206,XLK,5,target_5d_forward_return_excess_spy
z_CPI,234,XLK,5,target_5d_forward_return_excess_spy
z_Unemployment_Rate,164,XLK,5,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,194,XLK,5,target_5d_forward_return_excess_spy
z_VIX,169,XLK,5,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,239,XLK,5,target_5d_forward_return_excess_spy
z_return_5d,178,XLP,5,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,27,XLP,5,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,9,XLP,5,target_5d_forward_return_excess_spy
z_return_20d,126,XLP,5,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,49,XLP,5,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,3,XLP,5,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,140,XLP,5,target_5d_forward_return_excess_spy
z_price_to_MA20,189,XLP,5,target_5d_forward_return_excess_spy
z_price_to_MA50,115,XLP,5,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,204,XLP,5,target_5d_forward_return_excess_spy
z_volatility_20d,157,XLP,5,target_5d_forward_return_excess_spy
z_max_drawdown_60d,222,XLP,5,target_5d_forward_return_excess_spy
z_ATR_14,184,XLP,5,target_5d_forward_return_excess_spy
z_volume_change,69,XLP,5,target_5d_forward_return_excess_spy
z_relative_volume,74,XLP,5,target_5d_forward_return_excess_spy
z_RSI_14,149,XLP,5,target_5d_forward_return_excess_spy
z_market_beta_60d,194,XLP,5,target_5d_forward_return_excess_spy
z_idio_vol_60d,280,XLP,5,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,150,XLP,5,target_5d_forward_return_excess_spy
z_Treasury_10Y,245,XLP,5,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,162,XLP,5,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,164,XLP,5,target_5d_forward_return_excess_spy
z_CPI,172,XLP,5,target_5d_forward_return_excess_spy
z_Unemployment_Rate,197,XLP,5,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,266,XLP,5,target_5d_forward_return_excess_spy
z_VIX,240,XLP,5,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,235,XLP,5,target_5d_forward_return_excess_spy
z_return_5d,130,XLRE,5,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,32,XLRE,5,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,11,XLRE,5,target_5d_forward_return_excess_spy
z_return_20d,137,XLRE,5,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,43,XLRE,5,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,0,XLRE,5,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,217,XLRE,5,target_5d_forward_return_excess_spy
z_price_to_MA20,84,XLRE,5,target_5d_forward_return_excess_spy
z_price_to_MA50,196,XLRE,5,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,248,XLRE,5,target_5d_forward_return_excess_spy
z_volatility_20d,157,XLRE,5,target_5d_forward_return_excess_spy
z_max_drawdown_60d,183,XLRE,5,target_5d_forward_return_excess_spy
z_ATR_14,184,XLRE,5,target_5d_forward_return_excess_spy
z_volume_change,61,XLRE,5,target_5d_forward_return_excess_spy
z_relative_volume,124,XLRE,5,target_5d_forward_return_excess_spy
z_RSI_14,172,XLRE,5,target_5d_forward_return_excess_spy
z_market_beta_60d,215,XLRE,5,target_5d_forward_return_excess_spy
z_idio_vol_60d,191,XLRE,5,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,151,XLRE,5,target_5d_forward_return_excess_spy
z_Treasury_10Y,147,XLRE,5,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,168,XLRE,5,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,239,XLRE,5,target_5d_forward_return_excess_spy
z_CPI,173,XLRE,5,target_5d_forward_return_excess_spy
z_Unemployment_Rate,210,XLRE,5,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,274,XLRE,5,target_5d_forward_return_excess_spy
z_VIX,230,XLRE,5,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,223,XLRE,5,target_5d_forward_return_excess_spy
z_return_5d,120,XLU,5,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,26,XLU,5,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,6,XLU,5,target_5d_forward_return_excess_spy
z_return_20d,124,XLU,5,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,31,XLU,5,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,4,XLU,5,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,162,XLU,5,target_5d_forward_return_excess_spy
z_price_to_MA20,194,XLU,5,target_5d_forward_return_excess_spy
z_price_to_MA50,166,XLU,5,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,333,XLU,5,target_5d_forward_return_excess_spy
z_volatility_20d,268,XLU,5,target_5d_forward_return_excess_spy
z_max_drawdown_60d,200,XLU,5,target_5d_forward_return_excess_spy
z_ATR_14,240,XLU,5,target_5d_forward_return_excess_spy
z_volume_change,89,XLU,5,target_5d_forward_return_excess_spy
z_relative_volume,75,XLU,5,target_5d_forward_return_excess_spy
z_RSI_14,132,XLU,5,target_5d_forward_return_excess_spy
z_market_beta_60d,206,XLU,5,target_5d_forward_return_excess_spy
z_idio_vol_60d,197,XLU,5,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,161,XLU,5,target_5d_forward_return_excess_spy
z_Treasury_10Y,178,XLU,5,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,161,XLU,5,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,127,XLU,5,target_5d_forward_return_excess_spy
z_CPI,181,XLU,5,target_5d_forward_return_excess_spy
z_Unemployment_Rate,174,XLU,5,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,249,XLU,5,target_5d_forward_return_excess_spy
z_VIX,189,XLU,5,target_5d_forward_return_excess_spy
